Plate40111_WellB02_Raw,Plate40111_WellC02_Raw,Plate40115_WellB02_Raw,Plate40111_WellB02_Normalized,Plate40111_WellC02_Normalized,Plate40115_WellB02_Normalized,Plate40111_WellB02_FeatureSelected,Plate40111_WellC02_FeatureSelected,Plate40115_WellB02_FeatureSelected
195.305532,184.8356542,286.2449322,-0.57891948,-0.684618719,0.339164348,-1.329253971,-1.328963955,-0.468253804
71.59005203,66.96081109,124.4457875,-1.405302644,-1.484477201,-0.501303589,-2.148405768,-2.079054862,0.326013468
0.063585334,0.058444389,0.057938181,0.771763549,0.36466749,0.324582432,6.928689924,6.973540124,-0.465331949
0.024031593,0.022167037,0.023047322,-0.44518727,-0.780316131,-0.622096798,0.33964083,0.364035502,0.823484419
0.01202733,0.01148911,0.011174841,0.240128205,0.118547879,0.047556506,-0.331861389,-0.50634768,-1.587936156
0.005032895,0.004195038,0.00713491,-1.046796374,-1.204943805,-0.650036054,-2.786553965,-2.404220081,0.642049934
1.792148133,1.921794347,1.834651727,-0.206319239,0.183475367,-0.078527836,-3.302647173,-2.032471682,0.507208765
2.031319262,1.808106059,2.551170444,-1.232752203,-1.568461631,-0.450903548,-1.819332645,-2.034676826,0.189289134
0.151235204,0.137010404,0.150447182,0.52576776,0.152944248,0.505114169,-1.836442474,-1.268838142,0.9009342
0.050022586,0.043012277,0.049326167,-0.628994245,-0.974483904,-0.663315929,0.365078325,0.593159933,-0.391259937
0.1636431,0.146160083,0.16365035,0.23938649,-0.098967234,0.239526812,-0.938818435,-0.544264802,0.254146515
0.056547354,0.048527771,0.065828914,-0.901850205,-1.141830821,-0.624105757,-0.956168626,-0.119993213,1.019981466
0.080613659,0.076474703,0.072302996,1.333053911,1.047454757,0.759595609,-2.086890065,-2.626466506,-0.013203154
0.027779162,0.025267237,0.024175727,0.024853881,-0.3841311,-0.561847917,-2.382202247,-1.31906559,1.325197889
0.078504145,0.072681192,0.07160415,0.668734616,0.338398345,0.277297778,-1.517308308,-1.499932148,0.579219234
0.02968547,0.02686429,0.030987798,-0.800651672,-1.054521299,-0.683459075,0.016185868,-0.185741705,-0.562606912
0.074999063,0.069309483,0.06822174,0.637820878,0.30634616,0.242974294,-0.981663907,-0.59762727,0.406095921
0.029058065,0.026426953,0.030052747,-0.79340982,-1.034988897,-0.702081741,-0.665595909,-1.335469313,0.828759062
0.049784603,0.046691859,0.035505678,3.244517287,2.698889902,0.725403668,-1.151398133,-1.503673703,0.072637932
0.014642133,0.014145344,0.011602135,1.40288122,1.176516436,0.017687929,-2.27212139,-2.033862114,0.288091542
0.0439362,0.041267614,0.032557891,2.77707916,2.268717951,0.609530121,-0.464297289,-1.102704412,-1.174697002
0.01384223,0.013341155,0.011197921,1.24421145,0.99972212,-0.046025664,-1.377460441,-1.104618873,0.115472007
0.020595201,0.019336486,0.023913538,-0.100546883,-0.253034311,0.301454091,-1.866953857,-1.705504396,0.688855445
0.007717842,0.006381774,0.008559948,-0.764855736,-1.004418471,-0.613862557,-2.325737466,-2.491978546,0.075792649
0.020250345,0.018906274,0.019515794,0.179315941,0.003243095,0.083090037,-2.744969498,-2.110542345,-0.763659884
0.007652969,0.006348057,0.010291803,-1.00826474,-1.185966962,-0.648909827,-0.348685462,-1.232959348,0.290295564
0.089485026,0.083289871,0.081770222,0.586738365,0.301890747,0.232018682,-0.723650566,-0.84167623,0.507842834
0.034595017,0.030996521,0.038009544,-0.864492397,-1.080180136,-0.659831423,1.393227308,1.004198945,0.493587612
628.7951913,640.9158099,616.8770246,-0.546644663,-0.150504893,-0.93616767,-0.179769733,-0.586097796,-0.512602474
628.610449,640.7980515,616.7085098,-0.550750789,-0.154817967,-0.937403404,-0.544875826,-0.157207452,-0.938365801
510.6969936,519.6425134,502.0435173,0.087589191,0.456445077,-0.269224693,0.11507098,0.47196761,-0.237200158
510.826833,519.7052066,502.1130033,0.091451646,0.452704359,-0.263105931,0.553307435,0.237409866,0.35781449
628.6270856,640.7556802,616.719148,-0.549475467,-0.152609488,-0.939121211,-1.004795477,-1.423965959,0.729760824
510.7168905,519.6681235,502.0380357,0.085637743,0.453859149,-0.271379007,0.844886356,-0.169804756,0.362681998
630.0352394,641.3420884,617.4246425,-0.522036163,-0.156574608,-0.929637637,0.034471469,0.076309035,-0.625147412
628.9288564,641.0352338,616.7425743,-0.542262283,-0.151426302,-0.935677864,0.842329974,1.166532715,-0.845072217
510.543883,518.7565663,502.7986799,0.107656175,0.451907883,-0.217000127,1.228257648,0.60056381,-0.430390133
510.994016,519.6194747,502.7315732,0.10839739,0.468278361,-0.236337426,-1.256731612,-0.788250811,-0.379420987
117.2982521,120.6174753,116.6965282,0.704331676,0.959222687,0.658123874,0.752622884,1.489076787,-0.782527483
117.2982521,120.6174753,116.6965282,0.704331676,0.959222687,0.658123874,1.027196451,1.198019842,-0.729625777
42.66890205,42.45714826,52.52254718,-1.517770037,-1.54862291,-0.082077816,-1.047784583,-0.621886129,-0.438148515
42.66890205,42.45714826,52.52254718,-1.517770037,-1.54862291,-0.082077816,0.66061458,0.753241423,-0.903995776
189.6835106,198.2453555,114.5005501,2.339057991,2.518903838,0.759802191,-3.575143403,-2.76080647,0.026024197
189.6835106,198.2453555,114.5005501,2.339057991,2.518903838,0.759802191,0.130842295,-0.214749354,-0.577504652
5.493351064,5.465086483,5.416941694,0.698486002,0.678602227,0.644732978,-1.878948217,-2.512303274,0.599901843
4.570478723,4.67008328,4.98129813,0.320165558,0.40100055,0.653569816,-2.118836977,-1.306497686,0.241252095
80.4437791,83.25797606,86.06665773,0.301741834,0.476612623,0.651140697,0.792151078,1.494139752,-0.395926296
58.62844358,66.0110244,80.05684412,-0.325891814,0.086949132,0.872404741,0.828764746,1.631132265,-0.687874082
50.70507802,50.05480621,62.56164202,-1.37429129,-1.426926062,-0.414588695,-0.344119816,0.809686825,-0.242053793
50.70507802,50.05480621,62.56164202,-1.37429129,-1.426926062,-0.414588695,0.315850112,-0.227720403,-0.071280394
189.8670213,198.5156951,114.8030803,2.321994282,2.502459706,0.755691023,-1.439448749,-2.086605633,0.44132387
189.8670213,198.5156951,114.8030803,2.321994282,2.502459706,0.755691023,-2.285402826,-1.774848125,0.61720964
189.9148936,198.2274183,114.9053905,2.329914054,2.503644166,0.762230373,-0.235940691,-0.479850367,0.640017372
189.7021277,198.2274183,114.9053905,2.325467288,2.503644166,0.762230373,-1.548505192,-2.472607981,0.767155878
0.09719528,0.093586281,0.113495279,-0.591802003,-0.962044063,1.080391505,0.443483675,1.187767977,-0.556103351
0.122828058,0.121113226,0.143467755,-0.887941835,-1.060363278,1.187320557,0.668522053,1.516957429,-0.634515178
0.065090817,0.06426739,0.059153175,0.973325338,0.803459057,-0.251561707,0.190410002,0.66611545,0.105323503
0.085101404,0.082092971,0.08710957,-0.078954557,-0.578516623,0.254509114,0.109591261,1.229010881,-0.788121131
2.428333414,2.603554866,1.90184388,0.874828444,1.435920771,-0.811090913,0.469159628,1.329535793,-0.74261546
0.888096452,0.822622213,0.768531433,0.391373513,-0.107819217,-0.52022148,-1.469615762,-1.468174357,-0.384138024
2.582223938,2.592488433,2.442320962,-0.035016074,-0.004869412,-0.445908942,-1.240623093,-1.283439467,-0.476468065
0.978864566,0.980312239,0.767429169,1.515851103,1.529037144,-0.409995782,-0.639707827,-0.180449694,0.019261623
0.356980953,0.397522958,0.328333558,0.507783366,1.089050021,0.097054421,0.071731834,0.248220669,-0.30124367
0.759941709,0.805093639,0.729055907,0.490526872,1.316571574,-0.074522143,-0.507450333,0.139231826,-0.335804505
0.379492803,0.37664972,0.473400921,-1.312848121,-1.356112624,0.116194546,0.135545831,0.03005933,0.527434651
0.756160408,0.753346627,0.829391043,-1.943161105,-2.021372777,0.092352491,0.013254579,0.089708565,-0.41260694
1.305048443,1.324698651,1.219154525,1.0278323,1.470458953,-0.906953162,-0.083135751,-0.04223815,-0.373513133
0.948204941,0.916767646,0.901144305,0.503956349,-0.144753895,-0.467142353,0.434383379,0.542675799,0.061361448
1.332793692,1.334577111,1.319349593,-0.007081846,0.035180694,-0.325673116,-0.05677866,0.081505926,0.520733414
0.972341237,0.978679734,0.898939729,1.398534905,1.547571182,-0.327345553,-0.801769467,-0.121215131,-0.241315492
1.142400495,1.180801435,0.946752303,0.892930441,1.218379416,-0.765193125,-0.27311832,-0.88003846,0.607137766
0.507663259,0.465956484,0.473657432,0.060594859,-0.524626171,-0.416568025,0.077308988,-0.017740831,0.033662977
1.095870894,1.0779988,1.064097559,-0.156667722,-0.304472574,-0.419437886,0.661489665,0.453865276,0.980405955
0.500357537,0.495789062,0.429545215,0.839764023,0.758441297,-0.420755087,-0.959577474,-0.222555215,0.317456237
2.819551313,2.867330367,2.697242864,0.370165994,0.909855033,-1.011370939,-0.657897815,-0.117208702,0.847751441
2.63572359,2.643392845,2.497357993,0.869897179,0.991835217,-1.330059627,0.243708569,0.049569907,-0.146892863
3.094518597,3.112636534,3.19624771,-1.38742687,-1.118761124,0.121085315,-0.485578218,-0.264157955,-0.291715093
2.876423888,2.900752006,2.845031283,0.345312615,0.822010314,-0.269810262,-0.163204276,-0.123244921,-0.278489983
9.569669883,8.923874818,5.857985189,1.551635302,1.198935051,-0.475497134,0.032473625,0.410319662,-0.475861947
1.430068164,1.206042327,0.773373488,2.367893623,1.345316872,-0.629620933,-0.022338293,-0.018057887,-0.426194855
13.19049079,12.45952885,9.282064901,1.727165374,1.388457722,-0.083891666,-0.304989293,-0.452346655,-0.346428073
2.138218612,2.037208759,1.247839258,3.745112092,3.341494375,0.187311841,-0.289582708,-0.279001614,-0.458344276
-0.117773757,-0.132610769,-0.093369478,-0.852601068,-1.574434234,0.334687742,1.144354969,1.372081406,-0.338061307
-0.30758826,-0.348400242,-0.288184259,-0.251987699,-1.163741187,0.181504241,-1.302437159,-1.331039677,-0.42429523
-0.120508288,-0.115524015,-0.141554823,1.133612653,1.382781568,0.081474708,0.10539185,0.023335428,0.736783081
-0.293978775,-0.28441334,-0.365080776,1.694504905,1.926694728,-0.031413602,0.169975172,0.361704914,0.282467557
0.521873754,0.558357381,0.46648378,0.721800405,1.471030912,-0.415692243,0.658928501,0.334961767,1.593754788
0.770219391,0.808582395,0.744348984,0.311140297,1.255386632,-0.325619987,0.299274158,-0.030713722,0.575097336
0.547980885,0.539974103,0.604490451,-1.572245416,-1.794997567,-0.000124663,-0.301254171,0.094290654,-0.33317521
0.773742025,0.766986263,0.839077016,-2.374920673,-2.628873471,0.081057543,-0.534534255,-0.362760807,-1.168546191
0.574349557,0.566441685,0.617989126,-0.938735168,-1.283069469,0.961472588,0.466415463,1.239496939,-0.340191403
0.733835552,0.745307128,0.76152341,-0.95749114,-0.323072815,0.573744332,-0.394022637,0.237328739,-0.816702507
0.53454925,0.532669357,0.549586914,-0.378155056,-0.477269733,0.414684226,0.066516462,0.96424935,-0.773179612
0.699472098,0.694107612,0.738625894,-1.954807806,-2.245210172,0.164753282,-0.436761593,-0.300878737,-0.082361252
5.52979812,5.630633239,5.824190781,-1.279756015,-1.097147094,-0.746621066,-0.84727834,-0.172418243,-0.854901266
5.718279546,5.83372704,5.954127088,-1.24897254,-1.013819672,-0.768579038,0.316231652,0.527701682,-0.458212557
7.393463163,7.622152437,7.443197108,-0.147370122,0.406523544,-0.026912713,-0.458800244,-0.327719967,-0.767007618
7.285519601,7.504843035,7.235401801,0.066479452,0.565029383,-0.047444654,0.488245952,0.918075273,-0.39384828
1.996163413,2.049201838,1.899876008,0.630841841,1.394779351,-0.756031184,0.170650084,-0.580564624,0.468615373
2.116406948,2.166249375,2.011291711,0.663557367,1.403941983,-0.897877543,0.293274061,-0.164406324,0.327794716
2.142949599,2.148369145,2.249959729,-1.891909942,-1.794367846,0.03408028,0.282273621,-0.153089661,0.78468157
2.280813094,2.287830994,2.342498074,-1.473951119,-1.306942359,-0.006000415,0.785264578,1.294407095,-0.135035735
4.982916347,5.636433082,3.735165096,1.301800252,2.313676631,-0.630162543,-0.562748556,-0.291450882,-0.697591924
6.926541702,7.890787577,5.161948969,1.193433375,2.232541003,-0.708158134,0.20020997,-0.26413066,0.374107783
5.636012157,5.643528498,6.767358746,-1.362849995,-1.355696745,-0.286155238,-0.552258838,-1.182401352,-0.156233567
7.533415269,7.546220619,8.658703961,-1.412638434,-1.401237395,-0.410755508,0.064459176,-0.464599774,0.518891778
1.763911553,1.979305931,1.373949795,1.134714845,2.222568464,-0.834794819,-0.118125685,-0.369097568,-0.147114733
1.932094193,2.164480429,1.478016491,1.252281839,2.303827113,-0.802414988,-0.090641009,-0.176883062,-0.635919806
2.012754045,2.007832795,2.284257599,-1.430946939,-1.450451303,-0.354898488,0.688859296,0.25479335,1.258136347
2.125073499,2.125153213,2.361730176,-1.329253971,-1.328963955,-0.468253804,0.006253302,-0.534954939,-0.177081407
1640.332447,1685.577194,3254.651265,-2.148405768,-2.079054862,0.326013468,0.253890284,-0.259121856,0.067924717
629.2333777,640.4778988,616.3245325,-0.513414043,-0.144010447,-0.937493806,0.354682194,-0.053426485,0.498974283
510.318484,519.2293402,502.1122112,0.083450136,0.452682922,-0.256587334,0.054097119,-0.819333116,0.74210731
3.554569535,3.564385909,1.936238287,6.928689924,6.973540124,-0.465331949,0.178677176,0.092037617,0.886026696
0.730147032,0.721037847,0.720947414,0.130741798,-0.542415684,-0.549098542,0.91811102,0.381349492,0.854855586
-0.003989362,-0.00384369,-0.00110011,0.33964083,0.364035502,0.823484419,0.418694044,0.191866216,0.816669313
0.32943317,0.341508061,0.456542123,-3.333843465,-2.959116215,0.610804158,0.002335482,0.788272577,-0.790223043
0.123064478,0.141316178,0.227315023,-3.407085881,-2.690994914,0.683101457,-0.242828211,-0.028758164,-1.02248097
82.67686952,81.82392499,99.95400038,-1.726589853,-1.821587374,0.197667286,-1.058836827,-0.393844738,-0.944486065
78.70146104,77.0668069,98.43237028,-1.724776649,-1.880836058,0.158920923,-0.423655347,-0.234467449,-0.819761504
10.01241841,10.33142372,15.494718,-2.566128395,-2.390605226,0.450343622,-0.54795525,-0.467677492,-0.831391468
3.343077324,3.504434194,5.290944552,-2.587604281,-2.33519366,0.459445262,-0.210286132,-0.620809397,0.483056187
2.849061569,3.015451468,4.711056453,-2.541445755,-2.273416083,0.457954348,0.075153199,0.879813766,-0.377775811
50.11114609,49.58293284,63.02546435,-1.92783798,-2.016848684,0.248390229,0.624827665,0.367241766,0.843159656
51.49324417,52.11457762,65.05032852,-2.16052972,-2.045252645,0.354739695,-0.484337301,0.104408935,0.019573661
-0.842771723,-1.243149366,-3.724970945,-0.331861389,-0.50634768,-1.587936156,0.222761378,0.843712198,-0.205086892
408.7739322,376.218328,415.514473,-0.17723749,-1.017672752,-0.003227873,-0.913484744,-0.858199726,-0.695448314
0.490916516,0.509286966,0.681486288,-3.702041031,-3.290230982,0.569958206,-0.906802084,-0.835423874,-0.773484048
0.293245675,0.305512506,0.403249274,-2.786553965,-2.404220081,0.642049934,0.039315653,0.354207572,0.286606813
0.043814284,0.046156563,0.050839886,-3.302647173,-2.032471682,0.507208765,0.191918441,0.328477363,0.465883032
0.057103906,0.05424012,0.08381586,-1.819332645,-2.034676826,0.189289134,0.606933289,1.090323941,0.680168018
0.044377308,0.04614504,0.052902518,-1.836442474,-1.268838142,0.9009342,0.366667138,0.820480786,0.499813968
0.032568183,0.033054882,0.030954247,0.365078325,0.593159933,-0.391259937,-0.091430143,0.627453478,-0.903433706
0.019595029,0.020078854,0.021057912,-0.938818435,-0.544264802,0.254146515,-0.002928747,-0.174646091,0.112228837
0.04122333,0.047684278,0.056492617,-0.956168626,-0.119993213,1.019981466,-0.338844585,-0.499958306,-0.418105049
0.0266641,0.026088824,0.02887499,-2.086890065,-2.626466506,-0.013203154,-0.304630309,0.56693651,-1.063629204
0.018105823,0.018962989,0.021094955,-2.382202247,-1.31906559,1.325197889,-0.724396188,-0.365763222,-0.734398281
0.024292754,0.024339987,0.029991636,-1.517308308,-1.499932148,0.579219234,-0.830304467,-0.504457563,-0.891848856
0.016258938,0.016148056,0.015941114,0.016185868,-0.185741705,-0.562606912,-0.211750667,-0.632970699,-0.295354655
0.009996647,0.010181295,0.010663895,-0.981663907,-0.59762727,0.406095921,,,
0.019951304,0.022252202,0.031421104,-1.978967778,-1.439795427,0.708764689,,,
0.016122833,0.0156182,0.017248567,-0.665595909,-1.335469313,0.828759062,,,
0.012878173,0.012661805,0.013629976,-1.151398133,-1.503673703,0.072637932,,,
0.009803518,0.009797181,0.01095809,-2.718879539,-2.735472717,0.304275814,,,
0.013405532,0.013818783,0.017846123,-2.27212139,-2.033862114,0.288091542,,,
0.010540321,0.010295678,0.010268089,-0.464297289,-1.102704412,-1.174697002,,,
0.008980776,0.008780975,0.008684774,-0.030091391,-0.5233819,-0.760894764,,,
0.005955248,0.006021744,0.006319101,-1.377460441,-1.104618873,0.115472007,,,
0.00998098,0.010191515,0.013313827,-1.866953857,-1.705504396,0.688855445,,,
0.009803261,0.009730219,0.01085844,-2.325737466,-2.491978546,0.075792649,,,
0.008409184,0.008251362,0.007924516,1.392859038,0.826556039,-0.346243982,,,
0.007520698,0.007215985,0.007635607,-0.791392514,-1.459283494,-0.539527163,,,
0.006304223,0.006349996,0.006946189,-2.471439357,-2.2606094,0.485462685,,,
0.008222375,0.008475035,0.009011431,-2.744969498,-2.110542345,-0.763659884,,,
0.007421509,0.007178474,0.007597127,-0.348685462,-1.232959348,0.290295564,,,
0.00633298,0.006152571,0.006046596,0.685255449,-0.095682722,-0.554415434,,,
0.005551491,0.005376831,0.005430423,-0.623991474,-1.160854561,-0.996125323,,,
0.004030611,0.004138843,0.004140795,-1.348196958,-0.570728775,-0.55670774,,,
34.08809232,29.88753325,33.82932859,0.532886413,0.009480914,0.500643477,,,
12.07325332,10.27326024,13.76675802,-1.026722984,-1.429488345,-0.647785398,,,
140.649032,131.8745908,232.2025641,-0.723650566,-0.84167623,0.507842834,,,
44.96420909,41.94116669,91.70147457,-1.598989027,-1.677751521,-0.381294037,,,
0.070754111,0.06630671,0.060469364,1.393227308,1.004198945,0.493587612,,,
0.023038391,0.021298367,0.021613097,-0.179769733,-0.586097796,-0.512602474,,,
0.011606228,0.011069242,0.011464952,0.116533655,-0.002029853,0.085340522,,,
0.004878382,0.00408156,0.006584257,-1.020975392,-1.18282109,-0.674488508,,,
1.684214353,1.837304046,2.086955581,-1.142918001,-0.747259567,-0.102038237,,,
2.418069459,2.166332223,2.94572817,-1.173254427,-1.509403151,-0.46866338,,,
0.153565876,0.138745517,0.153119317,0.389763085,0.045923035,0.379402689,,,
0.053636371,0.046157779,0.061790698,-0.939462159,-1.201901396,-0.653310001,,,
0.163027888,0.1456468,0.16291021,0.25308554,-0.089085359,0.250768869,,,
0.055298016,0.047487769,0.064484435,-0.951761854,-1.208732875,-0.649512344,,,
0.080403983,0.07563195,0.071277692,1.207893315,0.877460371,0.575955751,,,
0.029513336,0.026820531,0.028981645,-0.548461236,-0.896208566,-0.617123447,,,
0.084875154,0.079520893,0.074202434,0.983067342,0.66629487,0.351640523,,,
0.028694313,0.025992589,0.029250207,-0.730906236,-1.025981262,-0.670192969,,,
0.081425774,0.076574982,0.071131092,0.976698707,0.674086687,0.33447482,,,
0.027710304,0.025240887,0.027699043,-0.698727153,-1.000065099,-0.70010133,,,
0.048557667,0.045484991,0.034917332,3.068896837,2.531970677,0.68535532,,,
0.014612896,0.014117044,0.011581047,1.399669017,1.172705151,0.011917832,,,
0.047305109,0.044741687,0.033165817,3.031629595,2.590175986,0.596664942,,,
0.014235396,0.013692289,0.011262033,1.39593303,1.135541359,-0.029642138,,,
0.020204424,0.018946759,0.023020475,-0.143894867,-0.27951903,0.159782531,,,
0.008488869,0.007066026,0.012116976,-1.081567299,-1.249474512,-0.65342075,,,
0.01987518,0.018327532,0.019927326,0.101174394,-0.094126575,0.107754903,,,
0.007634184,0.006338496,0.010039809,-1.009805309,-1.196404629,-0.663357596,,,
0.095810003,0.090058464,0.084762219,0.813979267,0.540108151,0.287916811,,,
0.033434228,0.029986823,0.035673555,-0.853722136,-1.107779862,-0.688694231,,,
628.939878,641.0773695,616.864715,-0.543100785,-0.14444105,-0.939713323,,,
628.8501551,641.0743436,616.6864456,-0.54459289,-0.146277367,-0.940937756,,,
510.6607939,519.5578913,502.0707908,0.082601406,0.450724679,-0.272815635,,,
510.8551776,519.6348325,502.1852381,0.092814705,0.451095073,-0.260988391,,,
628.8187988,640.9985851,616.7010928,-0.541289021,-0.143273085,-0.937276274,,,
510.6952476,519.5730823,502.0710885,0.082690169,0.44925673,-0.2734021,,,
630.1496011,641.23959,617.3311331,-0.518580003,-0.159166811,-0.934011118,,,
628.9601064,640.9481102,616.7920792,-0.544875826,-0.157207452,-0.938365801,,,
510.5113032,518.6534273,502.7436744,0.102538141,0.443077286,-0.222337978,,,
511.1396277,519.7149263,502.6754675,0.11507098,0.47196761,-0.237200158,,,
189.9148936,198.2274183,114.9053905,2.329914054,2.503644166,0.762230373,,,
189.7021277,198.2274183,114.9053905,2.325467288,2.503644166,0.762230373,,,
189.7021277,198.2274183,114.9053905,2.325467288,2.503644166,0.762230373,,,
0.102060075,0.098986284,0.100157862,0.553307435,0.237409866,0.35781449,,,
0.109060339,0.104567446,0.127652238,-1.004795477,-1.423965959,0.729760824,,,
0.104926132,0.09579781,0.073351775,3.505323326,2.499146162,0.025012706,,,
0.10449185,0.094212974,0.099607094,0.844886356,-0.169804756,0.362681998,,,
3.246658783,3.426788963,2.292935936,1.497689964,1.925635124,-0.768121766,,,
1.257107741,1.146797316,0.906924699,1.400061969,0.784369231,-0.554469119,,,
2.878442119,2.897095833,2.584344188,0.034471469,0.076309035,-0.625147412,,,
1.02559493,1.107113308,0.754506455,1.155517396,1.718798119,-0.717666472,,,
